;Accuracy;f1_score_macro;Method;Alpha;Samples_labeled;Dataset;Neighbors;Resolution;ADC;Time;Qnt_Amostras;Qnt_parametros;Execucao
59;0,7986348122866894;0,7930815728050751;LLGC;0,9;2;heart_2classes;6;1;fastgreedy;0,09106729999621166;297,0;13,0;30,0
60;0,710801393728223;0,6877367765615783;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667730599998322;297,0;13,0;1,0
61;0,6445993031358885;0,6067859445519019;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667827999997826;297,0;13,0;2,0
62;0,7804878048780488;0,7752042072283765;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667727699998068;297,0;13,0;3,0
63;0,7770034843205574;0,7713830528726476;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667725999992399;297,0;13,0;4,0
64;0,7770034843205574;0,7762183235867446;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667732799993246;297,0;13,0;5,0
65;0,6933797909407665;0,6623529411764706;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667728200001875;297,0;13,0;6,0
66;0,6202090592334495;0,5330407654531071;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,6677423000001;297,0;13,0;7,0
67;0,710801393728223;0,680790619765494;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667804400000023;297,0;13,0;8,0
68;0,7177700348432056;0,7168901391984217;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,668057800001407;297,0;13,0;9,0
69;0,7560975609756098;0,746798749747933;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667736699993839;297,0;13,0;10,0
70;0,6202090592334495;0,586449864498645;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667743499994685;297,0;13,0;11,0
71;0,7804878048780488;0,7803171131765992;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,66772459999629;297,0;13,0;12,0
72;0,7177700348432056;0,6999186771482786;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667744300000777;297,0;13,0;13,0
73;0,6655052264808362;0,6243455497382199;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667766099999426;297,0;13,0;14,0
74;0,5923344947735192;0,5695717380436593;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667882899993856;297,0;13,0;15,0
75;0,7317073170731707;0,7263925515977665;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667733899994346;297,0;13,0;16,0
76;0,6794425087108014;0,6662790697674419;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667743699996208;297,0;13,0;17,0
77;0,7735191637630662;0,7729789590254706;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667824700001802;297,0;13,0;18,0
78;0,5749128919860628;0,493607543676964;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667722199999844;297,0;13,0;19,0
79;0,7247386759581882;0,7002710027100271;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667724300001282;297,0;13,0;20,0
80;0,6027874564459931;0,5268136063866713;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,66774909999367;297,0;13,0;21,0
81;0,7247386759581882;0,7130181634073793;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667904800000542;297,0;13,0;22,0
82;0,6585365853658537;0,6289837484170536;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,66777049999655;297,0;13,0;23,0
83;0,6689895470383276;0,6440275220973196;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667728599997645;297,0;13,0;24,0
84;0,7839721254355401;0,7836543137827059;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,66772459999629;297,0;13,0;25,0
85;0,7038327526132404;0,6760851380239798;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667767999999342;297,0;13,0;26,0
86;0,6585365853658537;0,6539616141732283;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667775599999004;297,0;13,0;27,0
87;0,6933797909407665;0,6721703011422637;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667722300000605;297,0;13,0;28,0
88;0,7247386759581882;0,7231116810160592;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,66772679999849;297,0;13,0;29,0
89;0,6794425087108014;0,641833966359197;PhyDL;0,9;4;heart_2classes;6;1;fastgreedy;10,667761899996549;297,0;13,0;30,0
90;0,6968641114982579;0,6549765783691912;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,1020213000010699;297,0;13,0;1,0
91;0,6550522648083623;0,5789731051344744;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,027373000004445203;297,0;13,0;2,0
92;0,818815331010453;0,8124183006535948;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,03810090000479249;297,0;13,0;3,0
93;0,7874564459930313;0,7828050369083803;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,023920200001157355;297,0;13,0;4,0
94;0,794425087108014;0,7936132610152964;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,08034040000347886;297,0;13,0;5,0
95;0,7142857142857143;0,6738997893803347;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,10297159999754513;297,0;13,0;6,0
96;0,6027874564459931;0,48556603773584905;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,044144999999844;297,0;13,0;7,0
97;0,7491289198606271;0,7285624211853721;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,04129970000212779;297,0;13,0;8,0
98;0,7491289198606271;0,7487598482637876;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,030281400002422743;297,0;13,0;9,0
